track_id,album comments,album date_created,album date_released,album favorites,album id,album listens,album title,album tracks,album type,artist date_created,artist favorites,artist id,artist location,track bit_rate,track duration,track genre_top,track title
517,0,2008-11-26 02:05:49,2009-01-07 00:00:00,0,133,2680,Lingua Ignota,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,301,Rock,Narcotic Effect On Bees
520,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,181,Rock,Invisible Tape
521,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,143,Rock,A River Frozen In Place
522,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,127,Rock,End Over End
523,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,149,Rock,Black Is the Color of My True Love's Mail
524,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,137,Rock,I Didn't Think the Oracle Was Talking to Me
525,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,195,Rock,I Have Not Spoken All Day
526,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,189,Rock,Do Not Talk
527,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,133,Rock,For Jake Erdmann Et Al.
528,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,146,Rock,An Odd Number of Stairs
529,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,99,Rock,For the Dishroom at Meridian Park Hospital
530,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,169,Rock,White Satin Bed
531,0,2008-11-26 02:07:29,2009-01-08 00:00:00,0,140,1420,Sing Like Birds,12,Album,2008-11-26 02:03:27,4,98,Portland OR,160000,211,Rock,Night Air Portland
532,0,2008-11-26 02:07:45,2008-09-15 00:00:00,1,141,564,The Thrush,2,Album,2008-11-26 02:05:22,8,100,Chicago IL,256000,168,Electronic,Big League
533,0,2008-11-26 02:07:45,2008-09-15 00:00:00,1,141,564,The Thrush,2,Album,2008-11-26 02:05:22,8,100,Chicago IL,256000,191,Electronic,Mango Tree
534,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,80,Folk,I Can See You
535,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,160,Folk,Angels Fear To Tread
536,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,304,Folk,Riding On Your Fears
537,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,406,Folk,I Don't Need Water Sprinklers In The Desert
538,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,204,Folk,Your Magic Motion
539,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,149,Folk,Whoever You Are
540,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,309,Folk,The Black Pirate
541,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,370,Folk,So We Go Again
542,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,487,Folk,Self Is Eternal (What Our World Will Be)
543,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,103,Folk,Sometimes It Works Just Right
544,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,773,Folk,Sweet Words
545,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,242,Folk,Interpretations
546,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,319,Folk,If You Have No One
547,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,248,Folk,I Keep On Wondering (Interrupted)
548,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,235,Folk,1967- Mac Brother
549,0,2008-11-26 02:07:50,2009-01-14 00:00:00,2,142,4681,One Mind,16,Album,2008-11-26 02:05:27,9,101,San Qunetin,128000,155,Folk,Venice CA
550,0,2008-11-26 02:08:19,2009-01-08 00:00:00,0,143,2918,Unreleased,6,Album,2008-11-26 02:05:56,0,102,San Francisco CA,320000,272,Electronic,Cello Duet No. 1
554,-1,,,-1,147,-1,Crikey,-1,,2008-11-26 01:42:52,10,4,Colchester England,256000,135,,Disturbed
555,-1,,,-1,147,-1,Crikey,-1,,2008-11-26 01:42:52,10,4,Colchester England,256000,234,,Shaking
556,-1,,,-1,147,-1,Crikey,-1,,2008-11-26 01:42:52,10,4,Colchester England,256000,228,,The Applemen
557,-1,,,-1,147,-1,Crikey,-1,,2008-11-26 01:42:52,10,4,Colchester England,256000,178,,Waitin'
558,-1,,,-1,147,-1,Crikey,-1,,2008-11-26 01:42:52,10,4,Colchester England,256000,342,,Emotion
559,-1,,,-1,147,-1,Crikey,-1,,2008-11-26 01:42:52,10,4,Colchester England,256000,165,,Takeaway
560,-1,,,-1,147,-1,Crikey,-1,,2008-11-26 01:42:52,10,4,Colchester England,256000,157,,Serious
561,-1,,,-1,147,-1,Crikey,-1,,2008-11-26 01:42:52,10,4,Colchester England,256000,268,,Fairies
562,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,69,Rock,Ex Lucky
563,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,168,Rock,Dumb Me Down
564,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,141,Rock,The Sugar Society
565,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,154,Rock,Sophia
566,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,182,Rock,Jasmine
567,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,130,Rock,Liberty's Bell
568,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,147,Rock,Disconnect
569,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,149,Rock,Shadow Law
570,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,141,Rock,Old Route 13
571,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,79,Rock,Medicine Chant
572,0,2008-11-26 02:08:59,2007-01-01 00:00:00,0,148,1733,Cinwaves,11,Album,2008-11-26 02:06:36,0,105,Deerfield Beach FL,256000,178,Rock,Awaken
573,0,2008-11-26 02:09:21,2009-01-08 00:00:00,0,149,3169,Babylon Rules,2,Album,2008-11-26 02:06:57,11,106,,190833,394,Rock,When My Ship Comes In
574,0,2008-11-26 02:09:21,2009-01-08 00:00:00,0,149,3169,Babylon Rules,2,Album,2008-11-26 02:06:57,11,106,,219522,267,Rock,Caliente Queen
575,0,2008-11-26 02:09:27,2009-01-16 00:00:00,0,150,395,unreleased Clyde Rourke mp3s,4,Single Tracks,2008-11-26 02:07:04,0,107,Chicago IL,320000,342,Rock,Shining the Diamond
576,0,2008-11-26 02:09:27,2009-01-16 00:00:00,0,150,395,unreleased Clyde Rourke mp3s,4,Single Tracks,2008-11-26 02:07:04,0,107,Chicago IL,160000,265,Rock,Shot At the Post Office
577,0,2008-11-26 02:09:27,2009-01-16 00:00:00,0,150,395,unreleased Clyde Rourke mp3s,4,Single Tracks,2008-11-26 02:07:04,0,107,Chicago IL,320000,130,Rock,It Got in The Way
578,0,2008-11-26 02:09:27,2009-01-16 00:00:00,0,150,395,unreleased Clyde Rourke mp3s,4,Single Tracks,2008-11-26 02:07:04,0,107,Chicago IL,320000,241,Rock,tan man
579,0,2008-11-26 02:09:40,2008-01-01 00:00:00,0,151,807,CoCoComa,0,Album,2008-11-26 02:07:16,2,108,Chicago IL,256000,143,Rock,(Tryin' To) Read My Mind
580,0,2008-11-26 02:09:40,2008-01-01 00:00:00,0,151,807,CoCoComa,0,Album,2008-11-26 02:07:16,2,108,Chicago IL,256000,183,Rock,Premonition
583,0,2008-11-26 02:09:49,2009-01-08 00:00:00,0,154,1941,WAR (If It Feels Good Do It!),4,Album,2008-11-26 02:07:25,1,111,San Francisco CA,256000,134,Hip-Hop,"WAR (If It Feels Good, Do It!)"
584,0,2008-11-26 02:09:49,2009-01-08 00:00:00,0,154,1941,WAR (If It Feels Good Do It!),4,Album,2008-11-26 02:07:25,1,111,San Francisco CA,256000,228,Hip-Hop,Liberate The Children (Live)
585,0,2008-11-26 02:09:49,2009-01-08 00:00:00,0,154,1941,WAR (If It Feels Good Do It!),4,Album,2008-11-26 02:07:25,1,111,San Francisco CA,256000,122,Hip-Hop,Weapons? What Weapons of Mass Destruction? (Live)
586,0,2008-11-26 02:09:49,2009-01-08 00:00:00,0,154,1941,WAR (If It Feels Good Do It!),4,Album,2008-11-26 02:07:25,1,111,San Francisco CA,256000,121,Hip-Hop,War Is What They Got (Epilogue)
587,0,2008-11-26 02:09:56,2009-01-08 00:00:00,0,155,383,Puppy Kitty or Both,2,Album,2008-11-26 02:07:33,7,112,San Francisco CA,192000,99,Experimental,A+ Cannibal
588,1,2008-11-26 02:09:58,2009-01-08 00:00:00,0,156,529,Insects Awaken,1,Album,2008-11-26 02:07:33,7,112,San Francisco CA,128000,72,Experimental,Exit Villager
589,0,2008-11-26 02:09:56,2009-01-08 00:00:00,0,155,383,Puppy Kitty or Both,2,Album,2008-11-26 02:07:33,7,112,San Francisco CA,192000,49,Experimental,A Time To Bear Arms
590,2,2008-11-26 02:10:00,2009-01-08 00:00:00,3,157,11035,Finally Here,4,Album,2008-11-26 02:07:36,5,113,Brooklyn NY,160000,131,Jazz,Stuck
591,2,2008-11-26 02:10:00,2009-01-08 00:00:00,3,157,11035,Finally Here,4,Album,2008-11-26 02:07:36,5,113,Brooklyn NY,160000,228,Jazz,Without A Sound
592,2,2008-11-26 02:10:00,2009-01-08 00:00:00,3,157,11035,Finally Here,4,Album,2008-11-26 02:07:36,5,113,Brooklyn NY,160000,206,Jazz,Song X
593,2,2008-11-26 02:10:00,2009-01-08 00:00:00,3,157,11035,Finally Here,4,Album,2008-11-26 02:07:36,5,113,Brooklyn NY,160000,189,Jazz,Finally Here
601,0,2009-01-07 09:05:50,2005-03-05 00:00:00,0,1695,76,Habitats In the Wound,1,Album,2008-11-26 02:08:29,1,122,,128000,432,Folk,Ingrate
602,0,2009-01-07 08:52:30,2007-12-04 00:00:00,0,1692,1019,Clones of Eros,2,Album,2008-11-26 02:08:29,1,122,,160000,445,Folk,Disappearing
603,0,2009-01-07 08:52:30,2007-12-04 00:00:00,0,1692,1019,Clones of Eros,2,Album,2008-11-26 02:08:29,1,122,,128000,439,Folk,Lover of Nightmares
604,0,2008-11-26 02:10:56,2008-01-01 00:00:00,0,168,352,12 December 2007,1,Live Performance,2008-11-26 02:08:29,1,122,,128000,303,Folk,Real Prisons
605,0,2008-11-26 02:10:59,2009-01-08 00:00:00,0,169,1999,Double Dagger,2,Album,2008-11-26 02:08:33,7,123,,112000,108,Rock,I Was So Bored I Wanted To Hang Myself On The Dancefloor
606,0,2009-01-08 10:31:14,2005-01-01 00:00:00,0,1703,583,Double Dagger demo,2,Album,2008-11-26 02:08:33,7,123,,64000,94,Rock,Attack of the Clones
607,0,2009-01-08 10:31:14,2005-01-01 00:00:00,0,1703,583,Double Dagger demo,2,Album,2008-11-26 02:08:33,7,123,,64000,120,Rock,Clare (Undone)
608,0,2008-11-26 02:10:59,2009-01-08 00:00:00,0,169,1999,Double Dagger,2,Album,2008-11-26 02:08:33,7,123,,112000,159,Rock,Punk Rock vs. Swiss Modernism
609,0,2008-11-26 02:11:02,2009-01-08 00:00:00,0,170,418,Ragged Rubble,1,Album,2008-11-26 02:08:33,7,123,,128000,174,Rock,The Psychic
610,0,2008-11-26 02:11:05,2006-03-22 00:00:00,1,171,508,"""rebukes!""",0,Album,2008-11-26 02:08:39,5,124,Portland OR,192000,150,Folk,Aces
611,0,2008-11-26 02:11:06,2003-08-20 00:00:00,0,172,369,Dragging an Ox Through Water - S/T3INCH,0,Album,2008-11-26 02:08:39,5,124,Portland OR,192000,128,Folk,Bowl of Salt
612,0,2008-11-26 02:11:08,2008-10-04 00:00:00,0,173,567,The Tropics of Phenomenon,0,Album,2008-11-26 02:08:39,5,124,Portland OR,192000,225,Folk,Snowbank Treatment
613,0,2008-11-26 02:11:10,2006-05-01 00:00:00,0,174,113,a prairie elephant remembers...,0,Single Tracks,2008-11-26 02:08:43,0,125,,192000,342,,A Dorsal Account (the roof didn't stand a chance)
614,-1,,,-1,-1,-1,,-1,,2008-11-26 02:08:39,5,124,Portland OR,192000,182,Folk,Plaisir D'Amour (feat. Dana Dart Maclean)
615,0,2008-11-26 02:11:16,2009-01-08 00:00:00,0,175,1410,Immaterial,2,Album,2008-11-26 02:08:49,0,126,Chicago IL,256000,519,Experimental,Immaterial side A
616,0,2008-11-26 02:11:16,2009-01-08 00:00:00,0,175,1410,Immaterial,2,Album,2008-11-26 02:08:49,0,126,Chicago IL,256000,687,Experimental,Immaterial side B
617,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,250,Folk,Burning Buddhas
618,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,264,Folk,Smoke
619,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,198,Folk,Pebble Beach
620,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,205,Folk,Arabesque
621,0,2008-11-26 02:11:38,2009-01-07 00:00:00,0,177,1329,Rainy Day Song,2,Album,2008-11-26 02:08:52,7,127,New York NY,256000,161,Folk,Blue Eyed Baby
622,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,441,Folk,Paper Cup
623,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,231,Folk,The Cup Bearer (Jony Mede)
624,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,324,Folk,Made In The City
625,0,2008-11-26 02:11:38,2009-01-07 00:00:00,0,177,1329,Rainy Day Song,2,Album,2008-11-26 02:08:52,7,127,New York NY,256000,234,Folk,Climbing To The Top
626,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,343,Folk,At Home In The Factory
627,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,268,Folk,Black Bird
628,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,310,Folk,Friday Night
629,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,344,Folk,Dancing On Water
630,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,216,Folk,The City
631,0,2008-11-26 02:11:28,,0,176,2865,Viridian City,13,Album,2008-11-26 02:08:52,7,127,New York NY,256000,246,Folk,Buddha Smiles
633,0,2008-11-26 02:12:23,2009-01-08 00:00:00,0,179,1551,"Funeral Home Session 7""",3,Album,2008-11-26 02:09:53,22,128,Columbus OH,128000,222,Rock,Indian Giver
634,0,2008-11-26 02:12:23,2009-01-08 00:00:00,0,179,1551,"Funeral Home Session 7""",3,Album,2008-11-26 02:09:53,22,128,Columbus OH,128000,154,Rock,LGNO
635,0,2008-11-26 02:12:23,2009-01-08 00:00:00,0,179,1551,"Funeral Home Session 7""",3,Album,2008-11-26 02:09:53,22,128,Columbus OH,128000,133,Rock,Xmas at Wounded Knee
637,0,2008-11-26 02:13:10,1999-01-01 00:00:00,0,181,152,Radio Reverie in the Waiting Place,2,Album,2008-11-26 02:10:42,0,130,,256000,421,Experimental,The March
638,0,2008-11-26 02:13:10,1999-01-01 00:00:00,0,181,152,Radio Reverie in the Waiting Place,2,Album,2008-11-26 02:10:42,0,130,,256000,237,Experimental,The Vultures Midwife
639,0,2008-11-26 02:13:20,2009-01-13 00:00:00,0,182,55,Rarebit,1,Album,2008-11-26 02:10:52,0,131,,297275,635,Experimental,Near and Distant Relations
640,0,2008-11-26 02:13:27,2007-01-01 00:00:00,0,183,959,Dancing Walls Stir the Prairies,1,Album,2009-01-13 07:36:43,0,1700,,256000,172,Spoken,Waltz of the Parking Meters
641,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,124,Electronic,Side One - Introduction
642,0,2008-11-26 02:13:33,2001-05-01 00:00:00,1,185,314,SNAP!,2,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,500,Electronic,SNAP! (side one of two)
643,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,83,Electronic,Side One - The Talent Contest
644,0,2008-11-26 02:13:33,2001-05-01 00:00:00,1,185,314,SNAP!,2,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,738,Electronic,SNAP! (side two of two)
645,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,349,Electronic,Side One - Dear Mr. Depieu
646,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,197,Electronic,Side One - Reprise / The Bullshit Business Proposal / (end)
647,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,94,Electronic,Side Two - Reset (and the Great Joke)
648,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,321,Electronic,Side Two - Praise the Lord and Give Thanks
649,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,122,Electronic,Side Two - Bean Bag
650,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,318,Electronic,Side Two - Jake's Theme / Intermission
651,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,180,Electronic,Side Three - Part One / Start
652,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,180,Electronic,Side Three - Part Two
653,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,180,Electronic,Side Three - Part Three
654,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,180,Electronic,Side Three - Part Four
655,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,390,Electronic,Side Three - Part Five / Stop
656,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,288,Electronic,Side Four - Easy Slow and Easy (finale)
657,0,2008-11-26 02:13:29,2005-01-01 00:00:00,0,184,1945,Spree: An Escape From Reality,15,Album,2008-11-26 02:11:01,5,133,Austin TX,192000,314,Electronic,Side Four - Record Label Track / Conclusion
658,0,2008-11-26 02:14:18,2009-01-08 00:00:00,0,186,444,"""I Stayed Home ..."" (single)",1,Single Tracks,2008-11-26 02:11:01,5,133,Austin TX,160000,641,Electronic,I Stayed Home ...
659,0,2008-11-26 02:14:23,2002-10-01 00:00:00,0,187,2565,25 Lessons in HYPNOTISM,6,Album,2008-11-26 02:11:01,5,133,Austin TX,160000,460,Electronic,side 1 - complaint (knock on wood)
660,0,2008-11-26 02:14:23,2002-10-01 00:00:00,0,187,2565,25 Lessons in HYPNOTISM,6,Album,2008-11-26 02:11:01,5,133,Austin TX,160000,303,Electronic,side 2 - dear mary elizabeth
661,0,2008-11-26 02:14:23,2002-10-01 00:00:00,0,187,2565,25 Lessons in HYPNOTISM,6,Album,2008-11-26 02:11:01,5,133,Austin TX,160000,459,Electronic,side 3 - hidden speaking powers!
662,0,2008-11-26 02:14:23,2002-10-01 00:00:00,0,187,2565,25 Lessons in HYPNOTISM,6,Album,2008-11-26 02:11:01,5,133,Austin TX,160000,114,Electronic,side 4 - upset german screaming
663,0,2008-11-26 02:14:23,2002-10-01 00:00:00,0,187,2565,25 Lessons in HYPNOTISM,6,Album,2008-11-26 02:11:01,5,133,Austin TX,160000,628,Electronic,side 5 - conclusion
664,0,2008-11-26 02:14:23,2002-10-01 00:00:00,0,187,2565,25 Lessons in HYPNOTISM,6,Album,2008-11-26 02:11:01,5,133,Austin TX,160000,174,Electronic,side 6 - not funny
665,0,2009-01-08 12:05:17,2009-01-08 00:00:00,0,1707,3879,Forty Minutes Forty Memories: Horrible Music by Ethan Persoff,1,Live Performance,2008-11-26 02:11:01,5,133,Austin TX,192000,268,Electronic,Disneyland (edit)
666,0,2008-11-26 02:14:43,2009-01-08 00:00:00,1,189,3883,summer 2008 demos,2,Single Tracks,2008-11-26 02:12:13,15,135,Portland OR,256000,235,International,Heat
667,0,2008-11-26 02:14:43,2009-01-08 00:00:00,1,189,3883,summer 2008 demos,2,Single Tracks,2008-11-26 02:12:13,15,135,Portland OR,256000,246,International,Sharpen The Knife
668,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,221,Hip-Hop,Dream
669,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,224,Hip-Hop,Dream
670,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,258,Hip-Hop,Triflin
671,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,258,Hip-Hop,Triflin
672,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,182,Hip-Hop,Rise
673,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,180,Hip-Hop,Rise
674,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,253,Hip-Hop,Enterprizin
675,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,251,Hip-Hop,Enterprizin
676,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,197,Hip-Hop,The Tension
677,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,198,Hip-Hop,The_Tension
678,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,341,Hip-Hop,Change Thoughts
679,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,340,Hip-Hop,Change Thoughts
680,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,181,Hip-Hop,Sunshine
681,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,181,Hip-Hop,Sunshine
682,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,226,Hip-Hop,Killer Crossover
683,0,2008-11-26 02:14:53,2007-01-01 00:00:00,0,191,2695,Change Thoughts,11,Album,2008-11-26 02:12:20,3,136,,256000,218,Hip-Hop,Killer Crossover
684,0,2008-11-26 02:14:49,2007-01-01 00:00:00,0,190,5339,Change Thoughts (radio edit),11,Album,2008-11-26 02:12:20,3,136,,256000,316,Hip-Hop,Late Night Show
